date,"Άνθρακας, οπτάνθρακας (κωκ) και μπρικέτες","Έπιπλα και μέρη αυτών, κρεβάτια, στρώματα, υποστηρίγματα στρωμάτων, μαξιλάρια και παρόμοιος εξοπλισμός επίπλωση","Όργανα και συσκευές επαγγελματικές, επιστημονικές και ελέγχου μ.α.κ.","Αιθέρια λάδια, ρητινοειδή και αρωματικές ύλες. Παρασκευάσματα καλλωπισμού, στίλβωσης και καθαρισμού","Ακατέργαστες ύλες ζωικής ή φυτικής προέλευσης, μη κατονομαζόμενες",Ανόργανα χημικά,"Βαφικές, δεψικές και χρωστικές ύλες",Βιομηχανικά λιπάσματα (εκτός αυτών της κατηγορίας 27),Γαλακτοκομικά προϊόντα και αυγά πτηνών,"Γενικός βιομηχανικός εξοπλισμός, μηχανήματα και μέρη αυτών, μη κατονομαζόμενα","Δέρματα, είδη από δέρμα, μη κατονομαζόμενα, και γουναρικά κατεργασμένα",Δημητριακά και παρασκευάσματα δημητριακών,"Διάφορα βιομηχανικά είδη, μη κατονομαζόμενα",Διάφορα βρώσιμα προϊόντα και παρασκευάσματα,"Δορές, δέρματα και γουναρικά ακατέργαστα",Είδη από καουτσούκ,"Είδη από μέταλλο, μη κατονομαζόμενα","Είδη από μη μεταλλικά ορυκτά, μη κατονομαζόμενα",Είδη από φελλό και ξύλο (εκτός επίπλων),Είδη ενδυμασίας και συμπληρώματα ένδυσης,"Είδη ταξιδιού, σακίδια χεριού και παρόμοια είδη",Ειδικές συναλλαγές και εμπορεύματα μη ταξινομημένα,Ελαιόσποροι και ελαιώδεις καρποί,"Ζάχαρη, παρασκευάσματα ζάχαρης και μέλι",Ζωντανά ζώα,Ζωοτροφές,"Ηλεκτρικά μηχανήματα, συσκευές, υλικά μη κατονομαζόμενα και ηλεκτρικά μέρη αυτών (περιλαμβάνονται τα αντίστοιχα μη ηλεκτρικά είδη, τα μη κατονομαζόμενα του οικιακού εξοπλισμού)",Ιατρικά και φαρμακευτικά προϊόντα,Καουτσούκ ακατέργαστο (περιλαμβάνεται το συνθετικό και το αναγεννημένο),Καπνός και προϊόντα καπνού,"Καφές, τσάι, κακάο, μπαχαρικά, υλικά και προϊόντα τους",Κρέας και παρασκευάσματα κρέατος,"Λάδια και λίπη επεξεργασμένα και κερί ζωικής ή φυτικής προέλευσης, μη εδώδιμα μείγματα ή παρασκευάσματα από ζωικά ή φυτικά λίπη και έλαια, μη κατονομαζόμενα",Λάδια και λίπη ζωικής προέλευσης,"Λάδια και λίπη σταθεράς φυτικής προέλευσης, ακατέργαστα και εξευγενισμένα",Λαχανικά και φρούτα,"Λιπάσματα ακατέργαστα και ορυκτά ακατέργαστα (εκτός από άνθρακα, πετρέλαιο και πολύτιμους λίθους)",Λοιπό μεταφορικό υλικό,Μεταλλεύματα και απορρίμματα μετάλλων,Μη σιδηρούχα μέταλλα,Μηχανές γραφείου και μηχανές αυτόματης επεξεργασίας στοιχείων,Μηχανήματα ειδικά για ορισμένες βιομηχανίες,Μηχανήματα και εξοπλισμός παραγωγής ενέργειας,Μηχανήματα κατεργασίας μετάλλων,Νομίσματα (εκτός των χρυσών),Ξυλεία και φελλός,Οργανικά χημικά,Οχήματα για δρόμους,Πετρέλαιο και προϊόντα πετρελαίου,Πλαστικές ύλες σε μη πρωτογενή μορφή,Πλαστικές ύλες σε πρωτογενή μορφή,Πολτός και απορρίμματα χαρτιού,Ποτά,"Προκατασκευασμένα κτίρια, συσκευές υγιεινής, θέρμανσης και φωτισμού, μη κατονομαζόμενα",Σίδηρος και χάλυβας,Συσκευές και εξοπλισμός τηλεπικοινωνιών και εγγραφής και αναπαραγωγής του ήχου,Υποδήματα,"Υφαντικά νήματα, υφάσματα έτοιμα, προϊόντα μη κατονομαζόμενα και συναφή προϊόντα","Υφαντικές ίνες (εκτός από μάλλινα νήματα και άλλο ακατέργαστο μαλλί) και απορρίμματα αυτών, μη μεταποιημένα σε κλωστές ή υφάσματα","Φωταέριο, φυσικό και βιομηχανικό","Φωτογραφικές συσκευές και εφόδια για τη φωτογράφιση, είδη οπτικής, μη κατονομαζόμενα, ωρολόγια χεριού και τοίχου","Χαρτί, χαρτόνια και είδη από χαρτοπολτό, χαρτί ή χαρτόνι","Χημικές ύλες και προϊόντα, μη κατονομαζόμενα",Χρυσός μη νομισματικός,"Ψάρια (μη θαλάσσια θηλαστικά), μαλακόστρακα, μαλάκια και υδρόβια, ασπόνδυλα και τα παρασκευάσματά τους"
2012,,1096422.0,24279891.0,5737967.0,6972947.0,396791.0,2115918.0,697989.0,21502.0,22987585.0,19850960.0,1593653.0,22717471.0,4336196.0,19624196.0,2429373.0,10275741.0,3928082.0,1394905.0,6333543.0,469353.0,,1781765.0,34001.0,339411.0,404453.0,24334370.0,35491140.0,130785.0,4184694.0,728302.0,963283.0,30301.0,,66595.0,19016475.0,912059.0,28741152.0,38707919.0,2030001.0,4049325.0,9675871.0,61740873.0,1287077.0,4531.0,2795969.0,6130453.0,26880354.0,77128136.0,2976477.0,2192243.0,5617486.0,5556077.0,1882535.0,4452048.0,13672108.0,555009.0,1509811.0,127020.0,1212455.0,14268867.0,16379143.0,20498027.0,8076.0,4829134.0
2013,,1225518.0,25016500.0,6784253.0,7725842.0,2987455.0,1642359.0,967348.0,153625.0,19383191.0,24835515.0,1469760.0,22807132.0,2304996.0,16085695.0,2125749.0,7916039.0,2660321.0,1305732.0,3236666.0,798953.0,,3531132.0,7180.0,243419.0,10649062.0,27019579.0,17962541.0,1938.0,1172036.0,557133.0,,35323.0,,236168.0,22407049.0,735646.0,14386117.0,12123024.0,1934675.0,5598932.0,8629030.0,32834249.0,1610696.0,1342.0,2490840.0,3667548.0,23245385.0,82952597.0,3210014.0,2367299.0,6408449.0,7518204.0,1799157.0,1395678.0,10558979.0,244535.0,1309584.0,105856.0,1168149.0,1865211.0,19918900.0,10888501.0,,3992342.0
2014,1089.0,1302268.0,30459066.0,9988360.0,7675722.0,1508689.0,1673597.0,1171623.0,79163.0,19649617.0,12885746.0,1567412.0,21493988.0,2116751.0,12307164.0,3566799.0,15255834.0,3584562.0,1661128.0,3864809.0,664807.0,2093.0,17974852.0,24332.0,210187.0,3690363.0,19176355.0,17023327.0,2484.0,1406706.0,586243.0,1112.0,64154.0,,100414.0,30306798.0,899684.0,20993690.0,26856351.0,1463640.0,3755066.0,12279701.0,26298614.0,1772493.0,,3574801.0,12522017.0,22027675.0,128352797.0,3731581.0,5741266.0,7935642.0,7861570.0,1377187.0,649255.0,14014173.0,361016.0,1377616.0,200727.0,2159289.0,1353946.0,16056614.0,12344288.0,2082.0,2602037.0
2015,,1007762.0,28232493.0,13264250.0,4341353.0,2921863.0,2090988.0,1179144.0,,26076290.0,5064302.0,1656607.0,24566353.0,1868198.0,4284344.0,3153107.0,13479412.0,3676565.0,1519088.0,10084775.0,961844.0,245586.0,10543572.0,26286.0,213735.0,4411367.0,23259920.0,17382092.0,,5499933.0,642057.0,,25375.0,,157801.0,32925299.0,971141.0,42951411.0,29663338.0,2366372.0,5210505.0,20022775.0,55288374.0,3661993.0,4195.0,3021141.0,14533658.0,3485672.0,69791725.0,4218812.0,6002244.0,10527118.0,5656858.0,350767.0,2136930.0,14446295.0,495182.0,1154980.0,173221.0,258580.0,1544531.0,14799092.0,16236471.0,1874.0,2450400.0
2016,,1983821.0,26507122.0,12119263.0,952569.0,6464272.0,1767731.0,1222033.0,22897.0,22054172.0,3455016.0,2001770.0,25696610.0,2419858.0,2401362.0,1046419.0,12099794.0,4030635.0,1850926.0,3066609.0,797678.0,395841.0,8242859.0,7329.0,161190.0,998098.0,19603051.0,20275168.0,2679.0,4742215.0,635515.0,,15959.0,,126433.0,32138849.0,920933.0,166777682.0,34349970.0,2769471.0,7122994.0,21526311.0,13195279.0,2107367.0,,3671690.0,5476600.0,5191465.0,62050273.0,4081794.0,5833933.0,12095002.0,8036849.0,566558.0,747641.0,9330535.0,304717.0,1373725.0,205008.0,1439724.0,1645606.0,12533615.0,24961641.0,11009.0,2282419.0
2017,548132.0,2456288.0,24957047.0,8907898.0,848768.0,5719473.0,3293205.0,1300796.0,190747.0,21651700.0,6198913.0,2258657.0,30132649.0,3617643.0,5688828.0,976548.0,7570778.0,3867194.0,2199323.0,2197209.0,355507.0,50191.0,6735132.0,41089.0,94894.0,262962.0,17482990.0,25648232.0,13129.0,7411197.0,923507.0,1500.0,23212.0,,44104.0,30077335.0,989039.0,45721191.0,55059248.0,2961031.0,10447175.0,16158428.0,16035242.0,1863960.0,7539.0,3490336.0,3988687.0,4200615.0,73275346.0,4487141.0,3317172.0,10882950.0,8072805.0,513908.0,1284600.0,11057656.0,230981.0,1275094.0,270005.0,218939.0,1529105.0,9472269.0,15903554.0,16135.0,4078497.0
2018,5742485.0,1113083.0,26304318.0,7202343.0,848201.0,2358286.0,3556106.0,856455.0,,22384216.0,1739631.0,2280361.0,27808524.0,3598525.0,466220.0,3133807.0,7267523.0,4801276.0,2584501.0,3184136.0,294900.0,251487.0,16936111.0,95656.0,51247.0,553271.0,15902758.0,13534248.0,2227.0,11561354.0,534490.0,,17437.0,,43436.0,32385244.0,1074296.0,51082218.0,61943004.0,3244303.0,7690358.0,17709720.0,12119096.0,1311467.0,,4131328.0,9235483.0,4965873.0,195127196.0,3850550.0,11087496.0,13266158.0,5083205.0,649013.0,1033342.0,9161378.0,480299.0,1361727.0,190491.0,154068.0,2123260.0,14396683.0,15051057.0,27701.0,4547963.0
2019,3468510.0,2634180.0,37992993.0,6776603.0,1501711.0,723692.0,3592104.0,1141395.0,,18540975.0,415196.0,2149576.0,25481535.0,4341258.0,354782.0,3054536.0,14327071.0,3173292.0,2166248.0,1909726.0,295364.0,115885.0,17928020.0,89496.0,84263.0,14013776.0,21411212.0,19206772.0,17889.0,2824565.0,578651.0,,1777.0,,10637.0,38405956.0,1646225.0,62850683.0,109867014.0,1599293.0,7776013.0,32174266.0,69483307.0,9256059.0,4350.0,3534100.0,3663268.0,4126249.0,262467782.0,3208126.0,31702671.0,13251297.0,3734714.0,663081.0,722231.0,11321615.0,407125.0,2411219.0,731652.0,70393673.0,877279.0,15334642.0,22082305.0,49926.0,2249752.0
2020,,1163785.0,35839366.0,5830832.0,1733508.0,1671513.0,3817263.0,1228262.0,1302.0,21803912.0,124430.0,1102695.0,23701040.0,3621659.0,454292.0,5078635.0,14014807.0,3890449.0,2006411.0,1326970.0,179365.0,208986.0,14980942.0,61043.0,31760.0,5568254.0,19325242.0,31899719.0,24894.0,3683372.0,381935.0,3150.0,8641.0,,29889.0,39529944.0,1412164.0,27021254.0,121736507.0,1794782.0,9771536.0,25487881.0,23306844.0,2159409.0,5559.0,3986773.0,8600604.0,3501202.0,230214642.0,6362267.0,27528337.0,11840497.0,1911492.0,1280533.0,845495.0,13287955.0,203522.0,3387295.0,1619475.0,114066363.0,582809.0,11097008.0,23451142.0,78159.0,1449107.0
2021,30.0,1077022.0,40541756.0,6775652.0,1537217.0,2850615.0,2564274.0,641340.0,195.0,22559634.0,566183.0,1340881.0,34825989.0,4351345.0,1306576.0,3012741.0,14338909.0,3541149.0,2872455.0,1804987.0,218082.0,281350.0,44189524.0,69458.0,87831.0,3162284.0,27778301.0,34070005.0,5063.0,6962753.0,285635.0,,5446.0,,342752.0,33828326.0,1974726.0,40087093.0,227676227.0,1199096.0,20981777.0,21965516.0,64671753.0,2630907.0,6482.0,4017682.0,6601965.0,3504923.0,53702644.0,3754485.0,38718528.0,11793584.0,2977703.0,2252242.0,1477840.0,11791091.0,142522.0,1600960.0,2203510.0,541992494.0,956023.0,7777523.0,17963629.0,175118.0,1521990.0
2022,184.0,1972183.0,46990357.0,8238837.0,1940965.0,1524235.0,4582051.0,1327905.0,210.0,40112023.0,287996.0,1074202.0,90197002.0,5612435.0,2395285.0,6364633.0,12383285.0,4282186.0,4102079.0,3572536.0,224548.0,,18200797.0,65708.0,63764.0,5172915.0,33420181.0,24192899.0,56719.0,3966053.0,484670.0,,39436.0,,94261.0,40475027.0,1976520.0,42054094.0,260013017.0,5510107.0,11999116.0,28853802.0,136019178.0,3451628.0,2424.0,6214232.0,44814144.0,8630820.0,120860369.0,4071255.0,61263098.0,16403240.0,5046970.0,1269755.0,15213896.0,25289895.0,439100.0,2159078.0,1415924.0,2188321074.0,1389006.0,12020191.0,24752579.0,24901.0,2901958.0
2023,255.0,6417744.0,49504180.0,9290036.0,1485456.0,4816936.0,4026139.0,1277043.0,167.0,36219075.0,221884.0,2041264.0,77126004.0,6575734.0,1232068.0,3718839.0,12657847.0,6838015.0,3903190.0,2907427.0,282224.0,,5193026.0,196589.0,58140.0,1629827.0,34402270.0,22440243.0,407632.0,1198769.0,256158.0,,898118.0,,2629.0,39527546.0,1990564.0,44854335.0,86247165.0,3027289.0,10570055.0,30865930.0,123515320.0,3251233.0,63676.0,5702403.0,25220729.0,10137051.0,65227615.0,4905830.0,60209197.0,13198859.0,7526761.0,957618.0,60938406.0,20645083.0,533320.0,2746766.0,542590.0,509639768.0,1802381.0,8969849.0,20420076.0,1842969.0,5348886.0
2024,408.0,1958006.0,55798335.0,11332908.0,2209509.0,4103124.0,4223753.0,902746.0,123216.0,38759108.0,351796.0,1895503.0,45399602.0,6714375.0,1367451.0,4418580.0,12401012.0,6373665.0,3494125.0,2005579.0,434677.0,,963126.0,155332.0,40814.0,15578168.0,47553188.0,21131182.0,1067858.0,6597106.0,349212.0,,,,119316.0,35362991.0,2697393.0,83007994.0,95895631.0,1684683.0,18030603.0,28805391.0,131043715.0,2642856.0,,5044770.0,32733463.0,7285265.0,85177492.0,4138327.0,80252935.0,14496581.0,4356862.0,764223.0,29979835.0,18054773.0,1044245.0,3450949.0,6960169.0,936141468.0,2609586.0,9286774.0,22791305.0,1139395.0,1120823.0
